"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
23,6248,17.6794548679175,1894,8819,,,,10713,TRUE,"VS","Siders","Sierre","Siders","Siders VS","Sierre (VS)","Siders VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6252,17.1463563992652,1400,6765,,,,8165,TRUE,"VS","Anniviers","Anniviers","Anniviers","Anniviers VS","Anniviers (VS)","Anniviers VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6253,87.3060490218125,7765,1129,,,,8894,TRUE,"VS","Crans-Montana","Crans-Montana","Crans-Montana","Crans-Montana VS","Crans-Montana (VS)","Crans-Montana VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6254,6.08591885441527,561,8657,,,,9218,TRUE,"VS","Noble-Contrée","Noble-Contrée","Noble-Contrée","Noble-Contrée VS","Noble-Contrée (VS)","Noble-Contrée VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6261,58.0361504640938,3564,2577,,,,6141,TRUE,"VS","Arbaz","Arbaz","Arbaz","Arbaz VS","Arbaz (VS)","Arbaz VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6263,75.3997768687244,4055,1323,,,,5378,TRUE,"VS","Grimisuat","Grimisuat","Grimisuat","Grimisuat VS","Grimisuat (VS)","Grimisuat VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6265,54.635203467373,2269,1884,,,,4153,TRUE,"VS","Savièse","Savièse","Savièse","Savièse VS","Savièse (VS)","Savièse VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6266,45.8128750681942,3359,3973,,,,7332,TRUE,"VS","Sitten","Sion","Sitten","Sitten VS","Sion (VS)","Sitten VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6267,51.5091270558467,2850,2683,,,,5533,TRUE,"VS","Veysonnaz","Veysonnaz","Veysonnaz","Veysonnaz VS","Veysonnaz (VS)","Veysonnaz VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6281,6.94743823578179,419,5612,,,,6031,TRUE,"VS","Baltschieder","Baltschieder","Baltschieder","Baltschieder VS","Baltschieder (VS)","Baltschieder VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6282,61.9643415702221,9905,6080,,,,15985,TRUE,"VS","Eisten","Eisten","Eisten","Eisten VS","Eisten (VS)","Eisten VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6283,53.5977983621963,7985,6913,,,,14898,TRUE,"VS","Embd","Embd","Embd","Embd VS","Embd (VS)","Embd VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6285,42.3365890308039,3381,4605,,,,7986,TRUE,"VS","Grächen","Grächen","Grächen","Grächen VS","Grächen (VS)","Grächen VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6286,16.1282243926872,1288,6698,,,,7986,TRUE,"VS","Lalden","Lalden","Lalden","Lalden VS","Lalden (VS)","Lalden VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6287,21.3930747034306,2669,9807,,,,12476,TRUE,"VS","Randa","Randa","Randa","Randa VS","Randa (VS)","Randa VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6288,32.7428314066957,2181,4480,,,,6661,TRUE,"VS","Saas-Almagell","Saas-Almagell","Saas-Almagell","Saas-Almagell VS","Saas-Almagell (VS)","Saas-Almagell VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6289,49.6503496503497,7881,7992,,,,15873,TRUE,"VS","Saas-Balen","Saas-Balen","Saas-Balen","Saas-Balen VS","Saas-Balen (VS)","Saas-Balen VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6290,16.32944537015,686,3515,,,,4201,TRUE,"VS","Saas-Fee","Saas-Fee","Saas-Fee","Saas-Fee VS","Saas-Fee (VS)","Saas-Fee VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6291,88.9718961223764,2501,310,,,,2811,TRUE,"VS","Saas-Grund","Saas-Grund","Saas-Grund","Saas-Grund VS","Saas-Grund (VS)","Saas-Grund VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6292,71.1540815077714,5814,2357,,,,8171,TRUE,"VS","St. Niklaus","Saint-Nicolas","St. Niklaus","St. Niklaus VS","Saint-Nicolas (VS)","St. Niklaus VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6293,45.3731343283582,1064,1281,,,,2345,TRUE,"VS","Stalden VS","Stalden (VS)","Stalden VS","Stalden VS","Stalden (VS)","Stalden VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6294,55.6565743202676,6489,5170,,,,11659,TRUE,"VS","Staldenried","Staldenried","Staldenried","Staldenried VS","Staldenried (VS)","Staldenried VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6295,54.2970001067578,5086,4281,,,,9367,TRUE,"VS","Täsch","Täsch","Täsch","Täsch VS","Täsch (VS)","Täsch VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6296,68.4352172241446,3560,1642,,,,5202,TRUE,"VS","Törbel","Törbel","Törbel","Törbel VS","Törbel (VS)","Törbel VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6297,16.9995626184575,1166,5693,,,,6859,TRUE,"VS","Visp","Viège","Visp","Visp VS","Viège (VS)","Visp VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6298,72.687074829932,8548,3212,,,,11760,TRUE,"VS","Visperterminen","Visperterminen","Visperterminen","Visperterminen VS","Visperterminen (VS)","Visperterminen VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6299,38.7461459403905,4147,6556,,,,10703,TRUE,"VS","Zeneggen","Zeneggen","Zeneggen","Zeneggen VS","Zeneggen (VS)","Zeneggen VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6300,51.4149821640904,2162,2043,,,,4205,TRUE,"VS","Zermatt","Zermatt","Zermatt","Zermatt VS","Zermatt (VS)","Zermatt VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
24,6404,48.1195908733281,6116,6594,,,,12710,TRUE,"NE","Boudry","Boudry","Boudry","Boudry NE","Boudry (NE)","Boudry NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6408,38.4385026737968,3594,5756,,,,9350,TRUE,"NE","Cortaillod","Cortaillod","Cortaillod","Cortaillod NE","Cortaillod (NE)","Cortaillod NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6413,86.1507887218979,6936,1115,,,,8051,TRUE,"NE","Rochefort","Rochefort","Rochefort","Rochefort NE","Rochefort (NE)","Rochefort NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6416,65.6380815691903,5488,2873,,,,8361,TRUE,"NE","Milvignes","Milvignes","Milvignes","Milvignes NE","Milvignes (NE)","Milvignes NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6417,9.74385377783499,757,7012,,,,7769,TRUE,"NE","La Grande Béroche","La Grande Béroche","La Grande Béroche","La Grande Béroche NE","La Grande Béroche (NE)","La Grande Béroche NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6421,50.6652842578193,2932,2855,,,,5787,TRUE,"NE","La Chaux-de-Fonds","La Chaux-de-Fonds","La Chaux-de-Fonds","La Chaux-de-Fonds NE","La Chaux-de-Fonds (NE)","La Chaux-de-Fonds NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6422,14.0008058017728,695,4269,,,,4964,TRUE,"NE","Les Planchettes","Les Planchettes","Les Planchettes","Les Planchettes NE","Les Planchettes (NE)","Les Planchettes NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6423,30.8175277959451,2356,5289,,,,7645,TRUE,"NE","La Sagne","La Sagne","La Sagne","La SagNE","La Sagne (NE)","La SagNE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6432,61.4544343442059,8045,5046,,,,13091,TRUE,"NE","La Brévine","La Brévine","La Brévine","La BréviNE","La Brévine (NE)","La BréviNE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6433,43.4661606578115,6872,8938,,,,15810,TRUE,"NE","Brot-Plamboz","Brot-Plamboz","Brot-Plamboz","Brot-Plamboz NE","Brot-Plamboz (NE)","Brot-Plamboz NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6434,47.962154294032,7249,7865,,,,15114,TRUE,"NE","Le Cerneux-Péquignot","Le Cerneux-Péquignot","Le Cerneux-Péquignot","Le Cerneux-Péquignot NE","Le Cerneux-Péquignot (NE)","Le Cerneux-Péquignot NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6435,60.4888773926539,4677,3055,,,,7732,TRUE,"NE","La Chaux-du-Milieu","La Chaux-du-Milieu","La Chaux-du-Milieu","La Chaux-du-Milieu NE","La Chaux-du-Milieu (NE)","La Chaux-du-Milieu NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6436,57.9787234042553,7739,5609,,,,13348,TRUE,"NE","Le Locle","Le Locle","Le Locle","Le Locle NE","Le Locle (NE)","Le Locle NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6437,65.617545209696,8527,4468,,,,12995,TRUE,"NE","Les Ponts-de-Martel","Les Ponts-de-Martel","Les Ponts-de-Martel","Les Ponts-de-Martel NE","Les Ponts-de-Martel (NE)","Les Ponts-de-Martel NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6451,35.5901465921112,2355,4262,,,,6617,TRUE,"NE","Cornaux","Cornaux","Cornaux","Cornaux NE","Cornaux (NE)","Cornaux NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6452,61.0468782846332,5808,3706,,,,9514,TRUE,"NE","Cressier NE","Cressier (NE)","Cressier NE","Cressier NE","Cressier (NE)","Cressier NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6453,56.4815939740007,4649,3582,,,,8231,TRUE,"NE","Enges","Enges","Enges","Enges NE","Enges (NE)","Enges NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6454,59.7584437793929,5591,3765,,,,9356,TRUE,"NE","Hauterive NE","Hauterive (NE)","Hauterive NE","Hauterive NE","Hauterive (NE)","Hauterive NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6455,74.6822033898305,8460,2868,,,,11328,TRUE,"NE","Le Landeron","Le Landeron","Le Landeron","Le Landeron NE","Le Landeron (NE)","Le Landeron NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6456,77.2655758338578,4911,1445,,,,6356,TRUE,"NE","Lignières","Lignières","Lignières","Lignières NE","Lignières (NE)","Lignières NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6458,72.9774031143894,6233,2308,,,,8541,TRUE,"NE","Neuenburg","Neuchâtel","Neuenburg","Neuenburg NE","Neuchâtel (NE)","Neuenburg NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6459,8.93070814750354,821,8372,,,,9193,TRUE,"NE","Saint-Blaise","Saint-Blaise","Saint-Blaise","Saint-Blaise NE","Saint-Blaise (NE)","Saint-Blaise NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6461,68.0058436815194,6517,3066,,,,9583,TRUE,"NE","La Tène","La Tène","La Tène","La TèNE","La Tène (NE)","La TèNE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6487,19.1054206850682,1149,4865,,,,6014,TRUE,"NE","Val-de-Ruz","Val-de-Ruz","Val-de-Ruz","Val-de-Ruz NE","Val-de-Ruz (NE)","Val-de-Ruz NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6504,22.2260909935005,1915,6701,,,,8616,TRUE,"NE","La Côte-aux-Fées","La Côte-aux-Fées","La Côte-aux-Fées","La Côte-aux-Fées NE","La Côte-aux-Fées (NE)","La Côte-aux-Fées NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6511,51.6038369890634,8446,7921,,,,16367,TRUE,"NE","Les Verrières","Les Verrières","Les Verrières","Les Verrières NE","Les Verrières (NE)","Les Verrières NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
24,6512,60.8295661828852,7670,4939,,,,12609,TRUE,"NE","Val-de-Travers","Val-de-Travers","Val-de-Travers","Val-de-Travers NE","Val-de-Travers (NE)","Val-de-Travers NE","Neuenburg","Neuchâtel","Neuchâtel",64.77974539157,FALSE,FALSE
25,6601,28.4278399393135,2998,7548,,,,10546,TRUE,"GE","Aire-la-Ville","Aire-la-Ville","Aire-la-Ville","Aire-la-Ville GE","Aire-la-Ville (GE)","Aire-la-Ville GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6602,49.1866438356164,3447,3561,,,,7008,TRUE,"GE","Anières","Anières","Anières","Anières GE","Anières (GE)","Anières GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6603,49.9818555703399,8264,8270,,,,16534,TRUE,"GE","Avully","Avully","Avully","Avully GE","Avully (GE)","Avully GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6604,9.69101123595506,483,4501,,,,4984,TRUE,"GE","Avusy","Avusy","Avusy","Avusy GE","Avusy (GE)","Avusy GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6605,60.1778385772914,8798,5822,,,,14620,TRUE,"GE","Bardonnex","Bardonnex","Bardonnex","Bardonnex GE","Bardonnex (GE)","Bardonnex GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6606,35.8090785703514,4749,8513,,,,13262,TRUE,"GE","Bellevue","Bellevue","Bellevue","Bellevue GE","Bellevue (GE)","Bellevue GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6607,66.9529139328445,6939,3425,,,,10364,TRUE,"GE","Bernex","Bernex","Bernex","Bernex GE","Bernex (GE)","Bernex GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6608,99.1172900805473,8983,80,,,,9063,TRUE,"GE","CarouGE","Carouge (GE)","CarouGE","CarouGE","Carouge (GE)","CarouGE GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6609,37.8827296377827,1893,3104,,,,4997,TRUE,"GE","Cartigny","Cartigny","Cartigny","Cartigny GE","Cartigny (GE)","Cartigny GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6610,38.2034487367999,2858,4623,,,,7481,TRUE,"GE","Céligny","Céligny","Céligny","Céligny GE","Céligny (GE)","Céligny GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6611,34.0494968724504,5008,9700,,,,14708,TRUE,"GE","Chancy","Chancy","Chancy","Chancy GE","Chancy (GE)","Chancy GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6612,28.8735685907922,2471,6087,,,,8558,TRUE,"GE","Chêne-Bougeries","Chêne-Bougeries","Chêne-Bougeries","Chêne-Bougeries GE","Chêne-Bougeries (GE)","Chêne-Bougeries GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6613,72.7588000693601,4196,1571,,,,5767,TRUE,"GE","Chêne-Bourg","Chêne-Bourg","Chêne-Bourg","Chêne-Bourg GE","Chêne-Bourg (GE)","Chêne-Bourg GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6614,49.2090685854606,8617,8894,,,,17511,TRUE,"GE","Choulex","Choulex","Choulex","Choulex GE","Choulex (GE)","Choulex GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6615,49.2974687004538,9017,9274,,,,18291,TRUE,"GE","Collex-Bossy","Collex-Bossy","Collex-Bossy","Collex-Bossy GE","Collex-Bossy (GE)","Collex-Bossy GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6616,46.7258320126783,7371,8404,,,,15775,TRUE,"GE","Collonge-Bellerive","Collonge-Bellerive","Collonge-Bellerive","Collonge-Bellerive GE","Collonge-Bellerive (GE)","Collonge-Bellerive GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6617,43.6619718309859,7502,9680,,,,17182,TRUE,"GE","Cologny","Cologny","Cologny","Cologny GE","Cologny (GE)","Cologny GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6618,47.1810089020772,3498,3916,,,,7414,TRUE,"GE","Confignon","Confignon","Confignon","Confignon GE","Confignon (GE)","Confignon GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6619,77.9820627802691,3478,982,,,,4460,TRUE,"GE","Corsier GE","Corsier (GE)","Corsier GE","Corsier GE","Corsier (GE)","Corsier GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6620,68.0147058823529,3515,1653,,,,5168,TRUE,"GE","Dardagny","Dardagny","Dardagny","Dardagny GE","Dardagny (GE)","Dardagny GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6621,4.42808482584331,403,8698,,,,9101,TRUE,"GE","Genf","Genève","Ginevra","Genf GE","Genève (GE)","Ginevra GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6622,78.5322817805106,5875,1606,,,,7481,TRUE,"GE","Genthod","Genthod","Genthod","Genthod GE","Genthod (GE)","Genthod GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6623,5.84204832311576,324,5222,,,,5546,TRUE,"GE","Le Grand-Saconnex","Le Grand-Saconnex","Le Grand-Saconnex","Le Grand-Saconnex GE","Le Grand-Saconnex (GE)","Le Grand-Saconnex GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6624,69.1502118474698,8650,3859,,,,12509,TRUE,"GE","Gy","Gy","Gy","Gy GE","Gy (GE)","Gy GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6625,27.7676001046846,2122,5520,,,,7642,TRUE,"GE","Hermance","Hermance","Hermance","Hermance GE","Hermance (GE)","Hermance GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6626,95.1413512218495,9928,507,,,,10435,TRUE,"GE","Jussy","Jussy","Jussy","Jussy GE","Jussy (GE)","Jussy GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6627,1.25646711012565,102,8016,,,,8118,TRUE,"GE","Laconnex","Laconnex","Laconnex","Laconnex GE","Laconnex (GE)","Laconnex GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6628,41.9704558422621,6620,9153,,,,15773,TRUE,"GE","Lancy","Lancy","Lancy","Lancy GE","Lancy (GE)","Lancy GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6629,46.2600886665909,8139,9455,,,,17594,TRUE,"GE","Meinier","Meinier","Meinier","Meinier GE","Meinier (GE)","Meinier GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6630,3.99735711925999,121,2906,,,,3027,TRUE,"GE","Meyrin","Meyrin","Meyrin","Meyrin GE","Meyrin (GE)","Meyrin GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6631,87.9955947136564,4794,654,,,,5448,TRUE,"GE","Onex","Onex","Onex","Onex GE","Onex (GE)","Onex GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6632,39.4273815720979,3787,5818,,,,9605,TRUE,"GE","Perly-Certoux","Perly-Certoux","Perly-Certoux","Perly-Certoux GE","Perly-Certoux (GE)","Perly-Certoux GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6633,60.6707725264426,9063,5875,,,,14938,TRUE,"GE","Plan-les-Ouates","Plan-les-Ouates","Plan-les-Ouates","Plan-les-Ouates GE","Plan-les-Ouates (GE)","Plan-les-Ouates GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6634,50.2165037733515,4059,4024,,,,8083,TRUE,"GE","Pregny-Chambésy","Pregny-Chambésy","Pregny-Chambésy","Pregny-Chambésy GE","Pregny-Chambésy (GE)","Pregny-Chambésy GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6635,8.6312251756798,565,5981,,,,6546,TRUE,"GE","Presinge","Presinge","Presinge","PresinGE","Presinge (GE)","PresinGE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6636,40.8323199567626,3022,4379,,,,7401,TRUE,"GE","Puplinge","Puplinge","Puplinge","PuplinGE","Puplinge (GE)","PuplinGE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6637,0.316062761033977,28,8831,,,,8859,TRUE,"GE","Russin","Russin","Russin","Russin GE","Russin (GE)","Russin GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6638,59.9305823370613,1554,1039,,,,2593,TRUE,"GE","Satigny","Satigny","Satigny","Satigny GE","Satigny (GE)","Satigny GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6639,68.9708737864078,7104,3196,,,,10300,TRUE,"GE","Soral","Soral","Soral","Soral GE","Soral (GE)","Soral GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6640,80.2581499255337,4850,1193,,,,6043,TRUE,"GE","Thônex","Thônex","Thônex","Thônex GE","Thônex (GE)","Thônex GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6641,73.5535158170792,8975,3227,,,,12202,TRUE,"GE","Troinex","Troinex","Troinex","Troinex GE","Troinex (GE)","Troinex GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6642,67.1388101983003,6636,3248,,,,9884,TRUE,"GE","Vandoeuvres","Vandoeuvres","Vandoeuvres","Vandoeuvres GE","Vandoeuvres (GE)","Vandoeuvres GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6643,89.789603960396,7255,825,,,,8080,TRUE,"GE","Vernier","Vernier","Vernier","Vernier GE","Vernier (GE)","Vernier GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6644,97.9957805907173,9290,190,,,,9480,TRUE,"GE","Versoix","Versoix","Versoix","Versoix GE","Versoix (GE)","Versoix GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
25,6645,72.1444658944659,8969,3463,,,,12432,TRUE,"GE","Veyrier","Veyrier","Veyrier","Veyrier GE","Veyrier (GE)","Veyrier GE","Genf","Genève","Ginevra",57.2426395025104,FALSE,FALSE
26,6702,93.7685901249256,6305,419,,,,6724,TRUE,"JU","Boécourt","Boécourt","Boécourt","Boécourt JU","Boécourt (JU)","Boécourt JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
26,6703,38.0212070477557,4769,7774,,,,12543,TRUE,"JU","Bourrignon","Bourrignon","Bourrignon","Bourrignon JU","Bourrignon (JU)","Bourrignon JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
26,6704,25.0514321886374,3166,9472,,,,12638,TRUE,"JU","Châtillon JU","Châtillon (JU)","Châtillon JU","Châtillon JU","Châtillon (JU)","Châtillon JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
26,6706,87.339514978602,4898,710,,,,5608,TRUE,"JU","Courchapoix","Courchapoix","Courchapoix","Courchapoix JU","Courchapoix (JU)","Courchapoix JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
26,6708,25.421822272216,904,2652,,,,3556,TRUE,"JU","Courrendlin","Courrendlin","Courrendlin","Courrendlin JU","Courrendlin (JU)","Courrendlin JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
26,6709,58.274390600339,9969,7138,,,,17107,TRUE,"JU","Courroux","Courroux","Courroux","Courroux JU","Courroux (JU)","Courroux JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
26,6710,43.4892541087231,2408,3129,,,,5537,TRUE,"JU","Courtételle","Courtételle","Courtételle","Courtételle JU","Courtételle (JU)","Courtételle JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
26,6711,43.1607353685276,2559,3370,,,,5929,TRUE,"JU","Delsberg","Delémont","Delsberg","Delsberg JU","Delémont (JU)","Delsberg JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
26,6712,65.3344551956247,6212,3296,,,,9508,TRUE,"JU","Develier","Develier","Develier","Develier JU","Develier (JU)","Develier JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
26,6713,84.2417256710028,5116,957,,,,6073,TRUE,"JU","Ederswiler","Ederswiler","Ederswiler","Ederswiler JU","Ederswiler (JU)","Ederswiler JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
26,6715,90.3586125808348,6148,656,,,,6804,TRUE,"JU","Mervelier","Mervelier","Mervelier","Mervelier JU","Mervelier (JU)","Mervelier JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
26,6716,74.9558563861095,5094,1702,,,,6796,TRUE,"JU","Mettembert","Mettembert","Mettembert","Mettembert JU","Mettembert (JU)","Mettembert JU","Jura","Jura","Giura",90.5767817748711,FALSE,FALSE
