"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
22,5607,57.3360705228837,4748,3533,,,,8281,TRUE,"VD","Puidoux","Puidoux","Puidoux","Puidoux VD","Puidoux (VD)","Puidoux VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5609,77.9230970442061,2979,844,,,,3823,TRUE,"VD","Rivaz","Rivaz","Rivaz","Rivaz VD","Rivaz (VD)","Rivaz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5610,21.4627051734885,1033,3780,,,,4813,TRUE,"VD","Saint-Saphorin (Lavaux)","Saint-Saphorin (Lavaux)","Saint-Saphorin (Lavaux)","Saint-Saphorin (Lavaux) VD","Saint-Saphorin (Lavaux) (VD)","Saint-Saphorin (Lavaux) VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5611,76.5828168671771,6302,1927,,,,8229,TRUE,"VD","Savigny","Savigny","Savigny","Savigny VD","Savigny (VD)","Savigny VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5613,67.8287791088976,5039,2390,,,,7429,TRUE,"VD","Bourg-en-Lavaux","Bourg-en-Lavaux","Bourg-en-Lavaux","Bourg-en-Lavaux VD","Bourg-en-Lavaux (VD)","Bourg-en-Lavaux VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5621,61.5426815887645,5609,3505,,,,9114,TRUE,"VD","Aclens","Aclens","Aclens","Aclens VD","Aclens (VD)","Aclens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5622,34.4992884428133,4606,8745,,,,13351,TRUE,"VD","Bremblens","Bremblens","Bremblens","Bremblens VD","Bremblens (VD)","Bremblens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5623,53.9844088349935,9972,8500,,,,18472,TRUE,"VD","Buchillon","Buchillon","Buchillon","Buchillon VD","Buchillon (VD)","Buchillon VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5624,57.940087512622,8607,6248,,,,14855,TRUE,"VD","Bussigny","Bussigny","Bussigny","Bussigny VD","Bussigny (VD)","Bussigny VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5627,51.5753544547523,5893,5533,,,,11426,TRUE,"VD","Chavannes-près-Renens","Chavannes-près-Renens","Chavannes-près-Renens","Chavannes-près-Renens VD","Chavannes-près-Renens (VD)","Chavannes-près-Renens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5628,39.1188788659794,4857,7559,,,,12416,TRUE,"VD","Chigny","Chigny","Chigny","Chigny VD","Chigny (VD)","Chigny VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5629,13.1781932278729,1008,6641,,,,7649,TRUE,"VD","Clarmont","Clarmont","Clarmont","Clarmont VD","Clarmont (VD)","Clarmont VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5631,11.7192207270536,1167,8791,,,,9958,TRUE,"VD","Denens","Denens","Denens","Denens VD","Denens (VD)","Denens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5632,20.3992049030976,2463,9611,,,,12074,TRUE,"VD","Denges","Denges","Denges","Denges VD","Denges (VD)","Denges VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5633,14.5133285670514,1421,8370,,,,9791,TRUE,"VD","Echandens","Echandens","Echandens","Echandens VD","Echandens (VD)","Echandens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5634,52.0800254048904,1640,1509,,,,3149,TRUE,"VD","Echichens","Echichens","Echichens","Echichens VD","Echichens (VD)","Echichens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5635,63.6774679728711,3380,1928,,,,5308,TRUE,"VD","Ecublens VD","Ecublens (VD)","Ecublens VD","Ecublens VD","Ecublens (VD)","Ecublens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5636,0.385279659891059,29,7498,,,,7527,TRUE,"VD","Etoy","Etoy","Etoy","Etoy VD","Etoy (VD)","Etoy VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5637,49.1497304023227,4740,4904,,,,9644,TRUE,"VD","Lavigny","Lavigny","Lavigny","Lavigny VD","Lavigny (VD)","Lavigny VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5638,71.5427740863787,6891,2741,,,,9632,TRUE,"VD","Lonay","Lonay","Lonay","Lonay VD","Lonay (VD)","Lonay VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5639,21.7881594844946,541,1942,,,,2483,TRUE,"VD","Lully VD","Lully (VD)","Lully VD","Lully VD","Lully (VD)","Lully VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5640,41.2599118942731,4683,6667,,,,11350,TRUE,"VD","Lussy-sur-Morges","Lussy-sur-Morges","Lussy-sur-Morges","Lussy-sur-Morges VD","Lussy-sur-Morges (VD)","Lussy-sur-Morges VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5642,46.2250619376711,3545,4124,,,,7669,TRUE,"VD","Morges","Morges","Morges","Morges VD","Morges (VD)","Morges VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5643,75.8497741858807,3191,1016,,,,4207,TRUE,"VD","Préverenges","Préverenges","Préverenges","Préverenges VD","Préverenges (VD)","Préverenges VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5645,14.95188014684,1507,8572,,,,10079,TRUE,"VD","Romanel-sur-Morges","Romanel-sur-Morges","Romanel-sur-Morges","Romanel-sur-Morges VD","Romanel-sur-Morges (VD)","Romanel-sur-Morges VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5646,18.093850795963,1739,7872,,,,9611,TRUE,"VD","Saint-Prex","Saint-Prex","Saint-Prex","Saint-Prex VD","Saint-Prex (VD)","Saint-Prex VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5648,78.4372759856631,5471,1504,,,,6975,TRUE,"VD","Saint-Sulpice VD","Saint-Sulpice (VD)","Saint-Sulpice VD","Saint-Sulpice VD","Saint-Sulpice (VD)","Saint-Sulpice VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5649,69.6781609195402,9093,3957,,,,13050,TRUE,"VD","Tolochenaz","Tolochenaz","Tolochenaz","Tolochenaz VD","Tolochenaz (VD)","Tolochenaz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5650,21.7448835568102,2465,8871,,,,11336,TRUE,"VD","Vaux-sur-Morges","Vaux-sur-Morges","Vaux-sur-Morges","Vaux-sur-Morges VD","Vaux-sur-Morges (VD)","Vaux-sur-Morges VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5651,30.2254098360656,590,1362,,,,1952,TRUE,"VD","Villars-Sainte-Croix","Villars-Sainte-Croix","Villars-Sainte-Croix","Villars-Sainte-Croix VD","Villars-Sainte-Croix (VD)","Villars-Sainte-Croix VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5652,75.3317346123102,4712,1543,,,,6255,TRUE,"VD","Villars-sous-Yens","Villars-sous-Yens","Villars-sous-Yens","Villars-sous-Yens VD","Villars-sous-Yens (VD)","Villars-sous-Yens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5653,45.2147479898019,4611,5587,,,,10198,TRUE,"VD","Vufflens-le-Château","Vufflens-le-Château","Vufflens-le-Château","Vufflens-le-Château VD","Vufflens-le-Château (VD)","Vufflens-le-Château VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5654,74.0555601081701,9037,3166,,,,12203,TRUE,"VD","Vullierens","Vullierens","Vullierens","Vullierens VD","Vullierens (VD)","Vullierens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5655,36.1588165278014,4253,7509,,,,11762,TRUE,"VD","Yens","Yens","Yens","Yens VD","Yens (VD)","Yens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5656,27.9499404052443,3283,8463,,,,11746,TRUE,"VD","Hautemorges","Hautemorges","Hautemorges","Hautemorges VD","Hautemorges (VD)","Hautemorges VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5661,81.9220032146181,9684,2137,,,,11821,TRUE,"VD","Boulens","Boulens","Boulens","Boulens VD","Boulens (VD)","Boulens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5663,71.3237673966987,6611,2658,,,,9269,TRUE,"VD","Bussy-sur-Moudon","Bussy-sur-Moudon","Bussy-sur-Moudon","Bussy-sur-Moudon VD","Bussy-sur-Moudon (VD)","Bussy-sur-Moudon VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5665,38.5215694775634,5331,8508,,,,13839,TRUE,"VD","Chavannes-sur-Moudon","Chavannes-sur-Moudon","Chavannes-sur-Moudon","Chavannes-sur-Moudon VD","Chavannes-sur-Moudon (VD)","Chavannes-sur-Moudon VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5669,23.9403393957842,3146,9995,,,,13141,TRUE,"VD","Curtilles","Curtilles","Curtilles","Curtilles VD","Curtilles (VD)","Curtilles VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5671,15.510897254458,1644,8955,,,,10599,TRUE,"VD","Dompierre VD","Dompierre (VD)","Dompierre VD","Dompierre VD","Dompierre (VD)","Dompierre VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5673,77.815645557581,9818,2799,,,,12617,TRUE,"VD","Hermenches","Hermenches","Hermenches","Hermenches VD","Hermenches (VD)","Hermenches VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5674,47.5419562637735,5609,6189,,,,11798,TRUE,"VD","Lovatens","Lovatens","Lovatens","Lovatens VD","Lovatens (VD)","Lovatens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5675,52.4509803921569,7811,7081,,,,14892,TRUE,"VD","Lucens","Lucens","Lucens","Lucens VD","Lucens (VD)","Lucens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5678,88.7052087181382,9605,1223,,,,10828,TRUE,"VD","Moudon","Moudon","Moudon","Moudon VD","Moudon (VD)","Moudon VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5680,13.8621200889548,374,2324,,,,2698,TRUE,"VD","Ogens","Ogens","Ogens","Ogens VD","Ogens (VD)","Ogens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5683,95.663680781759,9398,426,,,,9824,TRUE,"VD","Prévonloup","Prévonloup","Prévonloup","Prévonloup VD","Prévonloup (VD)","Prévonloup VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5684,63.4276821320883,6521,3760,,,,10281,TRUE,"VD","Rossenges","Rossenges","Rossenges","Rossenges VD","Rossenges (VD)","Rossenges VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5688,62.8726488736897,8457,4994,,,,13451,TRUE,"VD","Syens","Syens","Syens","Syens VD","Syens (VD)","Syens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5690,57.7517634699084,7696,5630,,,,13326,TRUE,"VD","Villars-le-Comte","Villars-le-Comte","Villars-le-Comte","Villars-le-Comte VD","Villars-le-Comte (VD)","Villars-le-Comte VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5692,67.7454624972666,6196,2950,,,,9146,TRUE,"VD","Vucherens","Vucherens","Vucherens","Vucherens VD","Vucherens (VD)","Vucherens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5693,32.2809904989901,4315,9052,,,,13367,TRUE,"VD","Montanaire","Montanaire","Montanaire","Montanaire VD","Montanaire (VD)","Montanaire VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5701,55.4192725727124,9127,7342,,,,16469,TRUE,"VD","Arnex-sur-Nyon","Arnex-sur-Nyon","Arnex-sur-Nyon","Arnex-sur-Nyon VD","Arnex-sur-Nyon (VD)","Arnex-sur-Nyon VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5702,60.2749638205499,4165,2745,,,,6910,TRUE,"VD","Arzier-Le Muids","Arzier-Le Muids","Arzier-Le Muids","Arzier-Le Muids VD","Arzier-Le Muids (VD)","Arzier-Le Muids VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5703,63.9091754083123,4813,2718,,,,7531,TRUE,"VD","Bassins","Bassins","Bassins","Bassins VD","Bassins (VD)","Bassins VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5704,55.3028175606103,5908,4775,,,,10683,TRUE,"VD","Begnins","Begnins","Begnins","Begnins VD","Begnins (VD)","Begnins VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5705,52.8342653787494,4157,3711,,,,7868,TRUE,"VD","Bogis-Bossey","Bogis-Bossey","Bogis-Bossey","Bogis-Bossey VD","Bogis-Bossey (VD)","Bogis-Bossey VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5706,84.3967517401392,7275,1345,,,,8620,TRUE,"VD","Borex","Borex","Borex","Borex VD","Borex (VD)","Borex VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5707,52.0610967979389,2829,2605,,,,5434,TRUE,"VD","Chavannes-de-Bogis","Chavannes-de-Bogis","Chavannes-de-Bogis","Chavannes-de-Bogis VD","Chavannes-de-Bogis (VD)","Chavannes-de-Bogis VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5708,70.3150912106136,6360,2685,,,,9045,TRUE,"VD","Chavannes-des-Bois","Chavannes-des-Bois","Chavannes-des-Bois","Chavannes-des-Bois VD","Chavannes-des-Bois (VD)","Chavannes-des-Bois VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5709,35.6345041044274,5296,9566,,,,14862,TRUE,"VD","Chéserex","Chéserex","Chéserex","Chéserex VD","Chéserex (VD)","Chéserex VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5710,80.6056527590848,5989,1441,,,,7430,TRUE,"VD","Coinsins","Coinsins","Coinsins","Coinsins VD","Coinsins (VD)","Coinsins VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5711,30.9603299293009,3153,7031,,,,10184,TRUE,"VD","Commugny","Commugny","Commugny","Commugny VD","Commugny (VD)","Commugny VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5712,56.4840809987456,9456,7285,,,,16741,TRUE,"VD","Coppet","Coppet","Coppet","Coppet VD","Coppet (VD)","Coppet VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5713,77.2036975899637,9354,2762,,,,12116,TRUE,"VD","Crans-près-Céligny","Crans-près-Céligny","Crans-près-Céligny","Crans-près-Céligny VD","Crans-près-Céligny (VD)","Crans-près-Céligny VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5714,60.6657679145494,5850,3793,,,,9643,TRUE,"VD","Crassier","Crassier","Crassier","Crassier VD","Crassier (VD)","Crassier VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5715,67.9040503342509,8634,4081,,,,12715,TRUE,"VD","Duillier","Duillier","Duillier","Duillier VD","Duillier (VD)","Duillier VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5716,56.1608902283528,4845,3782,,,,8627,TRUE,"VD","Eysins","Eysins","Eysins","Eysins VD","Eysins (VD)","Eysins VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5717,52.7443353707477,8543,7654,,,,16197,TRUE,"VD","Founex","Founex","Founex","Founex VD","Founex (VD)","Founex VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5718,70.3581267217631,8939,3766,,,,12705,TRUE,"VD","Genolier","Genolier","Genolier","Genolier VD","Genolier (VD)","Genolier VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5719,39.4988164231491,4839,7412,,,,12251,TRUE,"VD","Gingins","Gingins","Gingins","Gingins VD","Gingins (VD)","Gingins VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5720,48.2242046793469,5730,6152,,,,11882,TRUE,"VD","Givrins","Givrins","Givrins","Givrins VD","Givrins (VD)","Givrins VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5721,93.5089531680441,5431,377,,,,5808,TRUE,"VD","Gland","Gland","Gland","Gland VD","Gland (VD)","Gland VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5722,58.9664082687339,6846,4764,,,,11610,TRUE,"VD","Grens","Grens","Grens","Grens VD","Grens (VD)","Grens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5723,50.13863856925,7233,7193,,,,14426,TRUE,"VD","Mies","Mies","Mies","Mies VD","Mies (VD)","Mies VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5724,48.1716095594587,8365,9000,,,,17365,TRUE,"VD","Nyon","Nyon","Nyon","Nyon VD","Nyon (VD)","Nyon VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5725,14.1061066592981,1021,6217,,,,7238,TRUE,"VD","Prangins","Prangins","Prangins","Prangins VD","Prangins (VD)","Prangins VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5726,38.4456196826857,1672,2677,,,,4349,TRUE,"VD","La Rippe","La Rippe","La Rippe","La Rippe VD","La Rippe (VD)","La Rippe VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5727,49.1880593815317,9178,9481,,,,18659,TRUE,"VD","Saint-Cergue","Saint-Cergue","Saint-Cergue","Saint-Cergue VD","Saint-Cergue (VD)","Saint-Cergue VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5728,35.4820400551366,4376,7957,,,,12333,TRUE,"VD","Signy-Avenex","Signy-Avenex","Signy-Avenex","Signy-Avenex VD","Signy-Avenex (VD)","Signy-Avenex VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5729,50.78392690271,4891,4740,,,,9631,TRUE,"VD","Tannay","Tannay","Tannay","Tannay VD","Tannay (VD)","Tannay VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5730,65.0225903614458,5181,2787,,,,7968,TRUE,"VD","Trélex","Trélex","Trélex","Trélex VD","Trélex (VD)","Trélex VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5731,14.6807720861173,1582,9194,,,,10776,TRUE,"VD","Le Vaud","Le Vaud","Le Vaud","Le Vaud VD","Le Vaud (VD)","Le Vaud VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5732,26.2221636579259,1990,5599,,,,7589,TRUE,"VD","Vich","Vich","Vich","Vich VD","Vich (VD)","Vich VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5741,97.6466863655551,9253,223,,,,9476,TRUE,"VD","L'Abergement","L'Abergement","L'Abergement","L'Abergement VD","L'Abergement (VD)","L'Abergement VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5742,74.8223244147157,7159,2409,,,,9568,TRUE,"VD","Agiez","Agiez","Agiez","Agiez VD","Agiez (VD)","Agiez VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5743,57.4367766823832,4020,2979,,,,6999,TRUE,"VD","Arnex-sur-Orbe","Arnex-sur-Orbe","Arnex-sur-Orbe","Arnex-sur-Orbe VD","Arnex-sur-Orbe (VD)","Arnex-sur-Orbe VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5744,62.6623376623377,5211,3105,,,,8316,TRUE,"VD","Ballaigues","Ballaigues","Ballaigues","Ballaigues VD","Ballaigues (VD)","Ballaigues VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5745,51.502947528162,8824,8309,,,,17133,TRUE,"VD","Baulmes","Baulmes","Baulmes","Baulmes VD","Baulmes (VD)","Baulmes VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5746,69.7321840849623,9061,3933,,,,12994,TRUE,"VD","Bavois","Bavois","Bavois","Bavois VD","Bavois (VD)","Bavois VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5747,58.3732474092136,6703,4780,,,,11483,TRUE,"VD","Bofflens","Bofflens","Bofflens","Bofflens VD","Bofflens (VD)","Bofflens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5748,20.1032059727712,1831,7277,,,,9108,TRUE,"VD","Bretonnières","Bretonnières","Bretonnières","Bretonnières VD","Bretonnières (VD)","Bretonnières VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5749,34.4072164948454,1335,2545,,,,3880,TRUE,"VD","Chavornay","Chavornay","Chavornay","Chavornay VD","Chavornay (VD)","Chavornay VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5750,12.5515709298635,791,5511,,,,6302,TRUE,"VD","Les Clées","Les Clées","Les Clées","Les Clées VD","Les Clées (VD)","Les Clées VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5752,41.56841729189,2327,3271,,,,5598,TRUE,"VD","Croy","Croy","Croy","Croy VD","Croy (VD)","Croy VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5754,17.5970466495134,1573,7366,,,,8939,TRUE,"VD","Juriens","Juriens","Juriens","Juriens VD","Juriens (VD)","Juriens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5755,80.5885071637652,5231,1260,,,,6491,TRUE,"VD","Lignerolle","Lignerolle","Lignerolle","Lignerolle VD","Lignerolle (VD)","Lignerolle VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5756,40.3436840518541,6691,9894,,,,16585,TRUE,"VD","Montcherand","Montcherand","Montcherand","Montcherand VD","Montcherand (VD)","Montcherand VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5757,16.6738598762768,1159,5792,,,,6951,TRUE,"VD","Orbe","Orbe","Orbe","Orbe VD","Orbe (VD)","Orbe VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5758,92.5143598295349,4993,404,,,,5397,TRUE,"VD","La Praz","La Praz","La Praz","La Praz VD","La Praz (VD)","La Praz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5759,23.6308993766696,2123,6861,,,,8984,TRUE,"VD","Premier","Premier","Premier","Premier VD","Premier (VD)","Premier VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5760,17.592867756315,1184,5546,,,,6730,TRUE,"VD","Rances","Rances","Rances","Rances VD","Rances (VD)","Rances VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5761,94.1176470588235,1712,107,,,,1819,TRUE,"VD","Romainmôtier-Envy","Romainmôtier-Envy","Romainmôtier-Envy","Romainmôtier-Envy VD","Romainmôtier-Envy (VD)","Romainmôtier-Envy VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5762,58.035662087109,9927,7178,,,,17105,TRUE,"VD","Sergey","Sergey","Sergey","Sergey VD","Sergey (VD)","Sergey VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5763,74.447053008773,6025,2068,,,,8093,TRUE,"VD","Valeyres-sous-Rances","Valeyres-sous-Rances","Valeyres-sous-Rances","Valeyres-sous-Rances VD","Valeyres-sous-Rances (VD)","Valeyres-sous-Rances VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5764,79.0408055113937,8949,2373,,,,11322,TRUE,"VD","Vallorbe","Vallorbe","Vallorbe","Vallorbe VD","Vallorbe (VD)","Vallorbe VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5765,41.2723373838456,5774,8216,,,,13990,TRUE,"VD","Vaulion","Vaulion","Vaulion","Vaulion VD","Vaulion (VD)","Vaulion VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5766,95.1528909066631,7126,363,,,,7489,TRUE,"VD","Vuiteboeuf","Vuiteboeuf","Vuiteboeuf","Vuiteboeuf VD","Vuiteboeuf (VD)","Vuiteboeuf VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5785,70.2217093876205,8520,3613,,,,12133,TRUE,"VD","Corcelles-le-Jorat","Corcelles-le-Jorat","Corcelles-le-Jorat","Corcelles-le-Jorat VD","Corcelles-le-Jorat (VD)","Corcelles-le-Jorat VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5790,58.3029052230513,7345,5253,,,,12598,TRUE,"VD","Maracon","Maracon","Maracon","Maracon VD","Maracon (VD)","Maracon VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5792,43.4998580755038,3065,3981,,,,7046,TRUE,"VD","Montpreveyres","Montpreveyres","Montpreveyres","Montpreveyres VD","Montpreveyres (VD)","Montpreveyres VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5798,77.4047186932849,3412,996,,,,4408,TRUE,"VD","Ropraz","Ropraz","Ropraz","Ropraz VD","Ropraz (VD)","Ropraz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5799,33.979057591623,3245,6305,,,,9550,TRUE,"VD","Servion","Servion","Servion","Servion VD","Servion (VD)","Servion VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5803,21.699495360573,1333,4810,,,,6143,TRUE,"VD","Vulliens","Vulliens","Vulliens","Vulliens VD","Vulliens (VD)","Vulliens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5804,8.04478540327597,388,4435,,,,4823,TRUE,"VD","Jorat-Menthue","Jorat-Menthue","Jorat-Menthue","Jorat-Menthue VD","Jorat-Menthue (VD)","Jorat-Menthue VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5805,23.1885259492621,2797,9265,,,,12062,TRUE,"VD","Oron","Oron","Oron","Oron VD","Oron (VD)","Oron VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5806,77.1028951486698,7883,2341,,,,10224,TRUE,"VD","Jorat-Mézières","Jorat-Mézières","Jorat-Mézières","Jorat-Mézières VD","Jorat-Mézières (VD)","Jorat-Mézières VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5812,45.9634649381261,7020,8253,,,,15273,TRUE,"VD","Champtauroz","Champtauroz","Champtauroz","Champtauroz VD","Champtauroz (VD)","Champtauroz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
